日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA10,MA20,MA60,EMA12,EMA26,MACD,Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower
2024-09-25,600519,1324.61,1323.56,1351.56,1321.27,73954,10420109655.0,2.34,2.04,26.4,0.59,1236.172,1246.775,1287.2895,1338.6361666666667,1263.592419783066,1289.4743446929003,-25.881924909834424,-28.47135599361016,2.589431083775736,48.23446327683616,1287.2895,1404.2198980962341,1170.359101903766
2024-09-26,600519,1324.52,1453.56,1454.43,1320.56,97278,14269262657.0,10.11,9.82,130.0,0.77,1289.772,1261.8749999999998,1293.536,1339.2745,1292.818201354902,1301.6288376786113,-8.810636323709332,-24.539212059629996,15.728575735920664,64.94716351501667,1293.536,1431.263325943603,1155.8086740563972
2024-09-27,600519,1524.56,1553.76,1553.76,1489.92,87922,14050260569.0,4.39,6.89,100.2,0.7,1362.828,1286.7949999999998,1305.5459999999998,1341.4278333333334,1332.9630934541478,1320.3052200727882,12.65787338135965,-17.09979497143207,29.75766835279172,71.28919596082301,1305.5459999999998,1485.9155884507456,1125.176411549254
2024-09-30,600519,1616.56,1672.56,1684.44,1576.56,157293,26982747037.0,6.94,7.65,118.8,1.25,1460.12,1328.089,1322.281,1345.7988333333333,1385.2087713842789,1346.3981667340631,38.81060465021574,-5.917715047102508,44.72831969731824,77.39683136076147,1322.281,1566.1906131896253,1078.3713868103746
2024-10-08,600519,1834.56,1647.56,1834.56,1604.74,194709,35114075007.0,13.74,-1.49,-25.0,1.55,1530.2,1369.976,1336.2714999999998,1350.2988333333335,1425.5704988636205,1368.706450679688,56.86404818393248,6.638637599104491,50.22541058482799,77.15525313689992,1336.2714999999998,1620.010015002434,1052.5329849975656
2024-10-09,600519,1624.56,1519.71,1624.56,1514.56,120197,19708432734.0,6.68,-7.76,-127.85,0.96,1569.4299999999998,1402.801,1346.279,1353.218,1440.053499038448,1379.891898777489,60.161600260959176,17.34323013147543,42.818370129483746,64.18150233147426,1346.279,1641.4250820036452,1051.1329179963548
2024-10-10,600519,1546.82,1564.56,1592.64,1515.56,74603,12198964035.0,5.07,2.95,44.85,0.59,1591.6299999999999,1440.7009999999998,1357.779,1356.5841666666665,1459.2083453402252,1393.5710173865637,65.6373279536615,27.002049695912646,38.63527825774885,66.07995448135962,1357.779,1668.5141236833772,1047.0438763166228
2024-10-11,600519,1539.96,1529.55,1564.52,1514.56,41915,6764982707.0,3.19,-2.24,-35.01,0.33,1586.788,1474.808,1368.0285,1359.3741666666667,1470.030138364806,1403.6435346171886,66.3866037476173,34.87896050625358,31.507643241363724,66.90168184038171,1368.0285,1687.5489418647908,1048.508058135209
2024-10-14,600519,1537.56,1526.55,1545.19,1505.73,44812,7181350822.0,2.58,-0.2,-3.0,0.36,1557.586,1508.8529999999998,1377.884,1361.7058333333334,1478.7255016932975,1412.7477172381375,65.97778445515996,41.09872529603486,24.879059159125106,69.3264988320789,1377.884,1704.4742347075207,1051.2937652924793
2024-10-15,600519,1523.56,1478.81,1525.55,1477.57,43571,6884141869.0,3.14,-3.13,-47.74,0.35,1523.836,1527.018,1385.6965,1362.963,1478.7385014327901,1417.6412196649421,61.09728176784802,45.09843659039749,15.998845177450526,68.39369615035014,1385.6965,1714.1843339668126,1057.2086660331875
2024-10-16,600519,1465.44,1447.06,1474.36,1434.56,46664,7140169692.0,2.69,-2.15,-31.75,0.37,1509.3059999999998,1539.368,1393.0715,1363.7563333333333,1473.8648858277456,1419.8203885786502,54.04449724909546,46.88764872213709,7.15684852695837,66.20278576385446,1393.0715,1720.0362948391514,1066.1067051608486
2024-10-17,600519,1461.56,1419.16,1462.22,1417.97,39460,5964778958.0,3.06,-1.93,-27.9,0.31,1480.226,1535.928,1398.9015,1364.0663333333332,1465.448749546554,1419.7714709061574,45.67727864039648,46.645574705788974,-0.9682960653924937,63.86398057552228,1398.9015,1723.2183987125466,1074.5846012874533
2024-10-18,600519,1417.56,1465.56,1492.4,1403.52,68619,10418043492.0,6.26,3.27,46.4,0.55,1467.4279999999999,1527.108,1406.9515000000001,1364.7263333333333,1465.4658650009303,1423.1632138019977,42.30265119893261,45.776990004417705,-3.4743388054850968,65.95164162747159,1406.9515000000001,1729.3957434886152,1084.507256511385
2024-10-21,600519,1465.77,1453.36,1474.53,1445.77,42008,6433918335.0,1.96,-0.83,-12.2,0.33,1452.7900000000002,1505.188,1416.6384999999998,1365.2478333333333,1463.6034242315566,1425.4000127796273,38.20341145192924,44.262274293920015,-6.0588628419907735,60.050186591172306,1416.6384999999998,1732.0093917098925,1101.267608290107
2024-10-22,600519,1451.12,1467.56,1484.74,1448.76,36269,5607826492.0,2.48,0.98,14.2,0.29,1450.54,1487.1879999999999,1428.5819999999999,1365.5375,1464.2121281959326,1428.5229747959513,35.68915339998125,42.547650115132264,-6.858496715151013,59.412995162766386,1428.5819999999999,1731.8431219880845,1125.3208780119153
2024-10-23,600519,1468.67,1492.06,1501.51,1456.56,40088,6259600035.0,3.06,1.67,24.5,0.32,1459.5399999999997,1484.423,1443.612,1366.6791666666663,1468.4964161657892,1433.2294211073624,35.2669950584268,41.09151910379117,-5.82452404536437,52.919320594479835,1443.612,1726.5028322527085,1160.7211677472917
2024-10-24,600519,1485.56,1476.76,1499.56,1469.57,23923,3723973209.0,2.01,-1.03,-15.3,0.19,1471.06,1475.6429999999998,1458.172,1368.2991666666667,1469.7677367556678,1436.453908432743,33.31382832292479,39.5359809476179,-6.222152624693109,43.29852045256745,1458.172,1713.802239674003,1202.541760325997
2024-10-25,600519,1471.56,1483.41,1499.35,1470.57,27745,4328271351.0,1.95,0.45,6.65,0.22,1474.6299999999999,1471.029,1472.9185,1370.2796666666666,1471.866546485565,1439.932137437725,31.934409047840063,38.015666567662336,-6.081257519822273,29.5447172055802,1472.9185,1694.8484979035566,1250.9885020964434
2024-10-28,600519,1484.56,1489.56,1489.56,1446.79,39121,6064453668.0,2.88,0.41,6.15,0.31,1481.87,1467.33,1488.0915,1372.5215,1474.5886162570166,1443.608275405301,30.98034085171571,36.60860142447301,-5.6282605727572985,32.18714768883876,1488.0915,1664.22486923748,1311.9581307625199
2024-10-29,600519,1484.56,1456.18,1504.56,1454.56,41166,6368105233.0,3.36,-2.24,-33.38,0.33,1479.594,1465.0669999999998,1496.0425,1374.3453333333334,1471.756521448245,1444.5395142641676,27.217007184077374,34.73028257639388,-7.513275392316508,40.89906311778356,1496.0425,1648.6743004907623,1343.4106995092377
2024-10-30,600519,1449.56,1456.56,1475.75,1447.97,32006,4913175983.0,1.91,0.03,0.38,0.25,1472.494,1466.017,1502.6924999999999,1376.5783333333334,1469.4185950715919,1445.42992061497,23.988674456621993,32.5819609524395,-8.593286495817509,32.26950354609926,1502.6924999999999,1633.746864753914,1371.6381352460858
2024-10-31,600519,1456.71,1452.35,1464.56,1444.56,29957,4575545180.0,1.37,-0.29,-4.21,0.24,1467.612,1469.3359999999998,1502.632,1379.0416666666667,1466.79265736827,1445.9425190879351,20.85013828033493,30.235596418018588,-9.385458137683656,35.900058445353565,1502.632,1633.782947601767,1371.481052398233
2024-11-01,600519,1445.56,1458.31,1469.69,1445.36,32284,4954302212.0,1.68,0.41,5.96,0.26,1462.5919999999999,1468.611,1497.8595,1380.9161666666666,1465.4876331577668,1446.8586287851251,18.629004372641703,27.914278008943214,-9.285273636301511,37.669846776524984,1497.8595,1628.1204079743998,1367.5985920256003
2024-11-04,600519,1469.49,1472.76,1474.56,1452.62,29093,4481761764.0,1.5,0.99,14.45,0.23,1459.232,1470.551,1487.8695,1383.6168333333333,1466.6064588258027,1448.7772488751157,17.829209950687073,25.897264397291988,-8.068054446604915,48.75734297333937,1487.8695,1589.1364872897182,1386.6025127102819
2024-11-05,600519,1464.56,1501.55,1502.26,1460.57,45640,7134443464.0,2.83,1.95,28.79,0.36,1468.306,1473.95,1480.569,1386.8091666666664,1471.9823882372175,1452.686341551033,19.29604668618458,24.577020855070508,-5.280974168885926,61.32989562107541,1480.569,1549.1353983687502,1412.0026016312497
2024-11-06,600519,1499.56,1495.56,1513.55,1485.78,37631,5916917616.0,1.85,-0.4,-5.99,0.3,1476.106,1474.3,1479.3615,1389.4923333333331,1475.6097131237993,1455.8621681028083,19.747545020991083,23.611125688254624,-3.863580667263541,67.47803806734993,1479.3615,1545.8445302922564,1412.8784697077435
2024-11-07,600519,1487.02,1573.7,1578.06,1486.86,74739,12074951757.0,6.1,5.22,78.14,0.59,1500.3759999999997,1483.9940000000001,1479.8184999999999,1393.5663333333334,1490.7005264893687,1464.590896391489,26.109630097879744,24.11082657017965,1.998803527700094,71.60207750699163,1479.8184999999999,1548.8444439478644,1410.7925560521353
2024-11-08,600519,1585.45,1534.53,1591.67,1525.57,60771,9885645907.0,4.2,-2.49,-39.17,0.48,1515.6200000000001,1489.106,1480.0675,1396.8075,1497.4435224140811,1469.7715707328603,27.67195168122089,24.823051592387902,2.8489000888329876,64.63735708875826,1480.0675,1549.8802504189002,1410.2547495811
2024-11-11,600519,1514.56,1522.57,1534.51,1491.75,43854,6957095385.0,2.79,-0.78,-11.96,0.35,1525.5819999999999,1492.407,1479.8685,1399.5961666666665,1501.3091343503763,1473.6825654933891,27.626568856987205,25.383755045307765,2.24281381167944,60.00072719339709,1479.8685,1549.1439885716522,1410.5930114283478
2024-11-12,600519,1513.56,1501.76,1547.56,1498.51,49223,7844798676.0,3.22,-1.37,-20.81,0.39,1525.624,1496.965,1481.016,1401.9361666666666,1501.3784982964721,1475.7623754568417,25.616122839630407,25.430228604172292,0.18589423545811457,51.78742537038403,1481.016,1550.974597500304,1411.057402499696
2024-11-13,600519,1492.56,1503.06,1511.22,1485.84,29125,4594445032.0,1.69,0.09,1.3,0.23,1527.124,1501.615,1483.816,1404.3095,1501.6371908662456,1477.7844217192978,23.85276914694782,25.1147367127274,-1.2619675657795781,55.10997124426827,1483.816,1552.5237770515644,1415.1082229484357
2024-11-14,600519,1494.56,1498.36,1519.01,1490.21,29248,4617144097.0,1.92,-0.31,-4.7,0.23,1512.056,1506.216,1487.776,1406.8226666666667,1501.1330076560541,1479.3085386289795,21.824469027074656,24.45668317559685,-2.632214148522195,52.9268961196601,1487.776,1549.575507884254,1425.9764921157462
2024-11-15,600519,1493.56,1483.56,1508.36,1477.56,33761,5295326892.0,2.06,-0.99,-14.8,0.27,1501.8619999999999,1508.741,1488.676,1409.251,1498.429468016661,1479.6234616934994,18.806006323161682,23.32654780510982,-4.520541481948136,48.863808513861535,1488.676,1549.631764944746,1427.7202350552539
2024-11-18,600519,1486.56,1483.56,1500.55,1479.56,27092,4237197499.0,1.41,0.0,0.0,0.22,1494.06,1509.8210000000001,1490.1860000000001,1411.4528333333333,1496.1418575525593,1479.9150571236105,16.226800428948764,21.906598329877607,-5.679797900928843,55.935142634180146,1490.1860000000001,1548.9136975450813,1431.458302454919
2024-11-19,600519,1489.56,1466.48,1493.93,1449.56,33266,5138831155.0,2.99,-1.15,-17.08,0.26,1487.004,1506.3139999999999,1490.132,1413.2981666666667,1491.5784948521655,1478.9198677070467,12.658627145118771,20.05700409292584,-7.398376947807069,52.00517464424322,1490.132,1548.9492135920768,1431.3147864079233
2024-11-20,600519,1467.56,1469.37,1478.53,1455.86,21345,3292675257.0,1.55,0.2,2.89,0.17,1480.266,1503.6950000000002,1488.9975,1415.2876666666668,1488.1618033364477,1478.2124700991174,9.949333237330393,18.035469921806754,-8.086136684476362,53.45878718907495,1488.9975,1548.5291078363257,1429.4658921636742
2024-11-21,600519,1468.43,1469.69,1473.55,1456.56,18262,2810933515.0,1.16,0.02,0.32,0.15,1474.532,1493.2939999999999,1488.644,1417.3278333333333,1485.3199874385327,1477.5811760177012,7.738811420831553,15.976138221611714,-8.237326800780162,52.366888519134804,1488.644,1548.5642671626324,1428.7237328373676
2024-11-22,600519,1465.71,1432.38,1472.33,1432.38,33436,5107288992.0,2.72,-2.54,-37.31,0.27,1464.2959999999998,1483.0790000000002,1486.0925,1418.8318333333334,1477.1753739864507,1474.2329407571308,2.9424332293199313,13.369397223153358,-10.426963993833427,42.33077565904431,1486.0925,1551.0825759630522,1421.1024240369477
2024-11-25,600519,1435.56,1423.13,1456.56,1421.23,33186,5011136234.0,2.47,-0.65,-9.25,0.26,1452.2100000000003,1473.135,1482.771,1420.3071666666667,1468.8607010654582,1470.447537738084,-1.58683667262585,10.378150443997518,-11.964987116623368,33.91186607582475,1482.771,1553.5474872940388,1411.9945127059611
2024-11-26,600519,1423.13,1433.56,1443.44,1413.44,25745,3876885984.0,2.11,0.73,10.43,0.2,1445.626,1466.315,1481.6399999999999,1421.874,1463.4298239784648,1467.715127535263,-4.285303556798226,7.445459643838369,-11.730763200636595,37.50805931656995,1481.6399999999999,1554.8854934845037,1408.394506515496
2024-11-27,600519,1433.56,1443.61,1446.71,1429.56,25934,3927607772.0,1.2,0.7,10.05,0.21,1440.474,1460.37,1480.9925,1423.6581666666668,1460.3806202894702,1465.9295625326508,-5.548942243180591,4.846579266434577,-10.395521509615168,13.877936358082877,1480.9925,1555.3913898827698,1406.5936101172304
2024-11-28,600519,1446.56,1442.56,1449.55,1426.56,23952,3627662382.0,1.59,-0.07,-1.05,0.19,1435.0480000000002,1454.79,1480.503,1425.557,1457.6389863987824,1464.1984838265284,-6.55949742774601,2.5653639275984594,-9.12486135534447,17.604790419161574,1480.503,1555.8185431221768,1405.187456877823
2024-11-29,600519,1441.56,1450.3,1479.56,1437.77,36088,5534035503.0,2.9,0.54,7.74,0.29,1438.632,1451.4640000000002,1480.1025,1427.836,1456.5099115682006,1463.1689665060449,-6.659054937844303,0.7204801545099071,-7.37953509235421,23.763885863646195,1480.1025,1555.9979008383912,1404.2070991616088
2024-12-02,600519,1450.56,1449.56,1454.55,1439.66,26820,4086609952.0,1.03,-0.05,-0.74,0.21,1443.918,1448.0639999999999,1478.9424999999999,1429.6976666666667,1455.440694403862,1462.1608949130043,-6.720200509142387,-0.7676559782205519,-5.952544530921835,27.81744008159093,1478.9424999999999,1556.0105510977082,1401.8744489022915
2024-12-03,600519,1448.56,1451.3,1453.46,1440.64,24807,3777197199.0,0.88,0.12,1.74,0.2,1447.466,1446.5459999999998,1476.4299999999998,1431.0901666666666,1454.8036644955755,1461.3563841787077,-6.552719683132182,-1.924668719202878,-4.6280509639293035,28.086367485181995,1476.4299999999998,1553.6709858477725,1399.1890141522272
2024-12-04,600519,1444.63,1444.56,1448.22,1434.56,23924,3626565544.0,0.94,-0.46,-6.74,0.19,1447.656,1444.065,1473.8799999999999,1433.1735,1453.2277161116408,1460.1122075728777,-6.884491461236848,-2.9166332676096722,-3.967858193627176,27.609455635092345,1473.8799999999999,1551.825996149824,1395.9340038501757
2024-12-05,600519,1435.42,1435.56,1442.42,1434.56,16141,2441318387.0,0.54,-0.62,-9.0,0.13,1446.2559999999999,1440.652,1466.973,1434.8568333333335,1450.509605940619,1458.2935255304424,-7.783919589823427,-3.8900905320524233,-3.8938290577710033,29.009970264124476,1466.973,1530.8960689270427,1403.0499310729572
2024-12-06,600519,1437.56,1445.57,1463.46,1432.63,32040,4883148600.0,2.15,0.7,10.01,0.26,1445.31,1441.971,1462.525,1436.8736666666666,1449.7496665651393,1457.3510421578171,-7.6013755926778686,-4.632347544177513,-2.9690280485003555,34.72456775231197,1462.525,1518.546988352308,1406.5030116476921
2024-12-09,600519,1446.58,1443.36,1454.28,1437.76,19800,3008173586.0,1.14,-0.15,-2.21,0.16,1444.07,1443.9940000000001,1458.5645,1438.7723333333336,1448.7666409397332,1456.3146686646455,-7.548027724912345,-5.215483580324479,-2.3325441445878656,39.44099378881981,1458.5645,1507.4594122205094,1409.6695877794905
2024-12-10,600519,1494.56,1471.15,1504.29,1469.74,60312,9421340719.0,2.39,1.93,27.79,0.48,1448.04,1447.7530000000002,1457.034,1441.2488333333333,1452.2102346413126,1457.4135820968938,-5.203347455581252,-5.213056355375834,0.009708899794581782,50.6623009376396,1457.034,1501.9938161636853,1412.074183836315
2024-12-11,600519,1464.56,1460.16,1479.56,1455.54,29671,4569662604.0,1.63,-0.75,-10.99,0.24,1451.16,1449.408,1454.889,1443.9255,1453.4332754657262,1457.617020460087,-4.183744994360723,-5.007194083172811,0.8234490888120884,46.71492588762496,1454.889,1494.361676172375,1415.4163238276249
2024-12-12,600519,1456.58,1490.36,1490.56,1453.56,41937,6510547810.0,2.53,2.07,30.2,0.33,1462.12,1454.188,1454.489,1447.0555,1459.1143100094607,1460.0424263519324,-0.9281163424716397,-4.191378535032577,3.263262192560937,71.01638393504417,1454.489,1492.2310658235638,1416.7469341764363
2024-12-13,600519,1474.57,1443.56,1479.55,1443.44,49512,7580908315.0,2.42,-3.14,-46.8,0.39,1461.718,1453.514,1452.489,1449.3721666666668,1456.7213392387744,1458.821505881419,-2.100166642644581,-3.773136156554978,1.672969513910397,55.82084449256364,1452.489,1487.9128153016431,1417.065184698357
2024-12-16,600519,1445.56,1451.76,1453.56,1435.27,32537,4945298799.0,1.27,0.57,8.2,0.26,1463.398,1453.734,1450.899,1452.5745,1455.9580562789629,1458.2984313716843,-2.3403750927213878,-3.48658394378826,1.1462088510668722,55.25222209396285,1450.899,1483.1646218548908,1418.633378145109
2024-12-17,600519,1450.55,1482.56,1493.56,1445.57,54172,8398945449.0,3.31,2.12,30.8,0.43,1465.6799999999998,1456.8600000000001,1451.703,1456.8056666666666,1460.0506630052762,1460.0955846034115,-0.044921598135260865,-2.7982514746576603,2.7533298765223995,60.03814236379569,1451.703,1486.3191119164057,1417.0868880835942
2024-12-18,600519,1482.53,1496.06,1501.56,1471.66,41162,6440801971.0,2.02,0.91,13.5,0.33,1472.86,1462.0099999999998,1453.0375,1461.8823333333335,1465.5905610044645,1462.7596153735292,2.8309456309352754,-1.6724120535390732,4.503357684474349,62.95650489198876,1453.0375,1492.2712394410084,1413.8037605589914
2024-12-19,600519,1489.7,1475.57,1492.49,1474.89,24809,3862602665.0,1.18,-1.37,-20.49,0.2,1469.902,1466.011,1453.3314999999998,1466.7158333333332,1467.1258593114699,1463.7085327532677,3.4173265582021486,-0.6544643311908288,4.071790889392977,55.76387938506454,1453.3314999999998,1493.1740560768314,1413.488943923168
2024-12-20,600519,1479.57,1470.44,1490.24,1468.46,28158,4307425535.0,1.48,-0.35,-5.13,0.22,1475.2779999999998,1468.498,1455.2345,1471.4151666666667,1467.6357271097054,1464.2071599567296,3.428567152975802,0.1621419656424974,3.2664251873333043,54.669051878354225,1455.2345,1494.4950233495795,1415.9739766504206
2024-12-23,600519,1471.44,1474.89,1486.44,1465.44,21603,3300971424.0,1.43,0.3,4.45,0.17,1479.904,1471.6509999999998,1457.8225,1476.2283333333332,1468.7517690928275,1464.9984814414163,3.753287651411256,0.8803711027962492,2.872916548615007,55.21187751314571,1457.8225,1494.9376300542795,1420.7073699457205
2024-12-24,600519,1473.44,1487.26,1492.44,1470.03,22105,3394160299.0,1.52,0.84,12.37,0.18,1480.844,1473.262,1460.5075,1479.3966666666665,1471.5991892323927,1466.6474828161263,4.951706416266461,1.6946381654902916,3.2570682507761695,59.20496680175909,1460.5075,1497.9999390272128,1423.015060972787
2024-12-25,600519,1487.24,1478.44,1487.24,1474.54,17123,2621061878.0,0.85,-0.59,-8.82,0.14,1477.32,1475.09,1462.249,1481.9779999999998,1472.6516216581786,1467.5210026075242,5.130619050654332,2.3818343425230997,2.748784708131232,59.25094925785299,1462.249,1499.672287936775,1424.825712063225
2024-12-26,600519,1482.44,1476.23,1487.22,1471.44,18287,2798840003.0,1.07,-0.15,-2.21,0.15,1477.452,1473.677,1463.9325000000001,1482.3558333333333,1473.2021414030742,1468.1661135254856,5.0360278775885945,2.912673049536199,2.1233548280523955,56.84497231648511,1463.9325000000001,1500.649095917763,1427.2159040822373
2024-12-27,600519,1477.34,1477.41,1484.44,1467.94,20759,3170191445.0,1.12,0.08,1.18,0.17,1478.846,1477.062,1465.288,1481.0833333333333,1473.8495042641398,1468.850845856931,4.998658407208723,3.329870121070704,1.6687882861380188,57.63692638944965,1465.288,1501.8870086722072,1428.6889913277928
2024-12-30,600519,1482.41,1473.44,1492.4,1473.44,25130,3849542646.0,1.28,-0.27,-3.97,0.2,1478.556,1479.23,1466.482,1477.7646666666667,1473.7865036081182,1469.1907832008621,4.595720407256067,3.5830401783077765,1.0126802289482906,50.57505901260609,1466.482,1502.4736297871557,1430.4903702128443
2024-12-31,600519,1473.84,1472.44,1493.44,1470.45,39354,6033540366.0,1.56,-0.07,-1.0,0.31,1475.592,1478.218,1467.539,1474.846,1473.5793492068692,1469.4314659267243,4.147883280144924,3.6960087986752064,0.451874481469718,53.24661590524535,1467.539,1502.8892694994404,1432.1887305005596
